Time,Temp,SoC,DoD,C,V,R0
12646107.3,16.66666667,0.7365,0.377878861,-17.50491941,3.884145527,0.001407662
23010152.4,16.66666667,0.5797,0.114758158,-10.05561245,3.896263632,0.001766908
25267016.5,16.66666667,0.6524,0.065894891,-10.10730439,3.928694472,0.001809549
25517731.3,16.66666667,0.7011,0.118984834,-11.0479897,3.943557017,0.001735091
25876497.4,16.66666667,0.7641,0.075820387,-13.13476236,3.985375809,0.001848307
25966168.3,16.66666667,0.6853,0.055010559,-9.793587151,3.970585465,0.001755761
26242785.5,16.66666667,0.5657,0.027032464,-7.246212691,3.908204164,0.001916993
26244609.3,16.66666667,0.5286,0.030539734,-8.470357675,3.891670392,0.001948164
28570194.3,16.66666667,0.7174,0.055391544,-10.67811574,3.984385871,0.001785529
29163360.4,16.66666667,0.7539,0.053683145,-11.20454337,3.997854413,0.001895448
29179995.4,16.66666667,0.7564,0.043392137,-11.92239172,3.996775746,0.001905124
29180792.4,16.66666667,0.6995,0.022332964,-8.853198083,3.998167732,0.001776269
30629818.5,16.66666667,0.6845,0.128627286,-9.27784326,3.952018936,0.001753044
29420350.1,16.68754069,0.7592,0.068079869,-9.262856252,3.994667124,0.00185426
31441879.4,16.80742273,0.5626,0.07497571,-24.82451399,3.844790852,0.001858453
28850350.4,16.83308438,0.6747,0.060121623,-13.77836212,3.939442312,0.001723864
31425858.6,16.98475621,0.6126,0.053521529,-10.79647212,3.910375465,0.001948983
29505541.3,17.10310621,0.757,0.092811289,-14.34120863,3.977017005,0.00179041
8511864.4,17.11880961,0.7014,0.037684589,-7.64603844,3.99294234,0.001614142
30116176.4,17.2212647,0.6886,0.039293208,-8.382777709,3.979909181,0.001776894
8437898.4,17.22222222,0.7165,0.032792672,-8.069754157,4.001427455,0.001704733
8582301.3,17.22222222,0.5054,0.278673506,-25.27308626,3.768104521,0.001577357
10254547.4,17.22222222,0.6652,0.024434791,-6.355842302,3.970653954,0.001687942
10338732.6,17.22222222,0.5994,0.037069913,-11.23345492,3.909312869,0.001646273
12050109.1,17.22222222,0.6883,0.092425117,-9.645722564,3.96490079,0.001494946
12134986.2,17.22222222,0.7559,0.498957361,-12.75425918,3.894721993,0.001470432
13857824.5,17.22222222,0.7756,0.071488582,-8.242196793,4.008306465,0.001757662
23202153.3,17.22222222,0.6105,0.035936672,-7.191882311,3.9296167,0.001743199
23365976.5,17.22222222,0.3529,0.06581662,-9.004499061,3.824636457,0.001642708
23707036.5,17.22222222,0.3023,0.04884667,-17.21056651,3.779379339,0.001607996
25272279.1,17.22222222,0.6691,0.008223664,-3.091628945,3.991075869,0.001737352
25431582.1,17.22222222,0.355,0.051716353,-12.18009823,3.820436686,0.001718975
25432818.5,17.22222222,0.3301,0.032945615,-8.140477146,3.821740245,0.001746485
27171953.1,17.22222222,0.4797,0.045931908,-16.2015252,3.848518699,0.001806264
27529649.2,17.22222222,0.7133,0.032170034,-8.510960756,3.994869728,0.001782783
27599652.5,17.22222222,0.7835,0.089923338,-12.2428926,3.98703295,0.001727226
28843848.4,17.22222222,0.6846,0.056893019,-18.62404891,3.941936309,0.001777465
29185246.3,17.22222222,0.6526,0.205623195,-12.23321277,3.8877097,0.001746359
30272204.3,17.22222222,0.5022,0.078216705,-9.941762704,3.86500794,0.00180643
30717335.2,17.22222222,0.7447,0.056013392,-7.926181974,4.004048968,0.001831819
30915836.5,17.22222222,0.5755,0.098498865,-12.47411234,3.885206406,0.001863181
13772209.3,17.22490329,0.7565,0.052616727,-6.668027995,4.017547859,0.001610999
27950664.4,17.29480256,0.6847,0.114243746,-22.72974248,3.905112552,0.001751348
9621545.5,17.38557586,0.3049,0.025681166,-6.263186724,3.817311117,0.001547008
23975957.5,17.4150676,0.2719,0.065865946,-19.01554152,3.730366426,0.001721219
10344035.4,17.46122027,0.5064,0.04459004,-9.940908732,3.878978665,0.001620027
23709572.4,17.4901375,0.2836,0.03033501,-10.34609875,3.784897897,0.001652738
8438739.5,17.58627293,0.7078,0.370487194,-11.52632955,3.877394182,0.001494384
29453245.5,17.66440691,0.7253,0.05121544,-15.6006383,3.969731948,0.001730857
10155178.2,17.68087633,0.6138,0.080420766,-7.851695652,3.922173077,0.001546626
8348908.4,17.77777778,0.76,0.365114053,-10.67679754,3.920245902,0.001499397
9537775.4,17.77777778,0.7494,0.052163706,-6.605343455,4.014922513,0.001530338
9546174.3,17.77777778,0.7013,0.053782589,-10.8557404,3.985822098,0.001457443
9800061.3,17.77777778,0.7789,0.07097417,-11.50942605,4.003070324,0.001558829
10256632.6,17.77777778,0.6563,0.072120266,-10.89993903,3.928666667,0.001680945
10344624.5,17.77777778,0.4483,0.159317051,-12.459286,3.829016468,0.001530394
10517265.5,17.77777778,0.5733,0.035151864,-9.896408289,3.906652597,0.001660322
11966860.4,17.77777778,0.7084,0.037954467,-6.885401639,4.001772541,0.001508126
13690673.2,17.77777778,0.7684,0.044559604,-6.367689993,4.020463702,0.001601641
19730770.5,17.77777778,0.7705,0.046910167,-7.064160673,4.017136654,0.001661827
19734916.5,17.77777778,0.7082,0.037655865,-10.01687367,3.991503189,0.001610744
20679955.4,17.77777778,0.5077,0.065694451,-5.58511125,3.891543446,0.001640321
21717634.1,17.77777778,0.7555,0.066296649,-8.884395776,4.007179887,0.001688695
22938999.4,17.77777778,0.7257,0.055240962,-11.70561697,3.984760165,0.001624087
23026649.4,17.77777778,0.4343,0.071307924,-7.705689402,3.852991486,0.001683164
23630371.2,17.77777778,0.7631,0.085341442,-16.40576774,3.974451172,0.00169691
24308841.4,17.77777778,0.673,0.066002494,-10.870003,3.945182104,0.001704119
25212846.4,17.77777778,0.7692,0.090670561,-10.13087821,3.997,0.00174872
25294767.3,17.77777778,0.6894,0.067976206,-17.62031214,3.941924361,0.001672673
25532480.5,17.77777778,0.6935,0.051352459,-12.32261529,3.967883765,0.001664697
25619141.3,17.77777778,0.395,0.021056872,-4.202157299,3.861606381,0.001760193
25626407.3,17.77777778,0.3575,0.144237509,-22.61590325,3.774175925,0.001656118
25973398.4,17.77777778,0.6725,0.066743329,-9.93365902,3.947312461,0.00168238
26481758.6,17.77777778,0.7836,0.082443338,-9.932727947,4.007116383,0.001658092
26554398.4,17.77777778,0.6752,0.068428311,-13.60102612,3.9366596,0.001647838
27245283.4,17.77777778,0.5473,0.084262673,-11.50722289,3.87583982,0.001770304
27265685.2,17.77777778,0.456,0.04603128,-13.24832757,3.85124302,0.00174937
27266864.4,17.77777778,0.4111,0.043880871,-8.7737914,3.849425435,0.001776181
27675600.4,17.77777778,0.6585,0.041512687,-14.4832388,3.926583951,0.001760999
27691542.5,17.77777778,0.5432,0.054642862,-10.57549072,3.889549406,0.001686488
27851516.5,17.77777778,0.6857,0.227494388,-18.59400798,3.907905512,0.001634429
28992302.5,17.77777778,0.1976,0.033828638,-9.35187013,3.713727273,0.001626212
29000165.3,17.77777778,0.163,0.063002314,-5.944578516,3.67240908,0.001711997
29446670.4,17.77777778,0.7706,0.028569766,-8.183443796,4.016558855,0.001745375
30147076.4,17.77777778,0.6837,0.02724655,-13.31565362,3.966537608,0.001752985
20687781.5,17.78103336,0.4468,0.038046268,-5.866586133,3.87545461,0.001607826
13781742.4,17.78160787,0.706,0.036692052,-5.471839712,4.006596329,0.001526492
29016629.4,17.80171588,0.2783,0.082366527,-10.79283989,3.751610566,0.001609789
10258419.5,17.87563675,0.591,0.022566493,-3.915936021,3.935519294,0.001622074
13692091.3,17.88099889,0.71,0.029559007,-7.608621977,4.002066288,0.001596777
28903139.5,17.88099889,0.6871,0.056317151,-11.68058749,3.95192584,0.001698044
12815557.1,17.93940787,0.6797,0.064456364,-10.49839574,3.957535042,0.001526773
13087490.6,18.00490252,0.7433,0.038214021,-7.094155295,4.012585423,0.001589254
30738907.3,18.02998966,0.7358,0.062357763,-14.2729926,3.971267228,0.001763265
25301206.4,18.05182121,0.6673,0.103971494,-11.40281085,3.928705675,0.001671933
27268790.5,18.21823892,0.3778,0.058062322,-8.388263566,3.838925462,0.001692502
9638013.4,18.33333333,0.7913,0.076864929,-8.0897211,4.01550202,0.001486923
9801676.4,18.33333333,0.6939,0.01988254,-9.130241335,3.992522465,0.001441253
10346718.5,18.33333333,0.3102,0.03851487,-13.88141965,3.797653041,0.001433714
10350413.3,18.33333333,0.2997,0.028966937,-10.51643086,3.800528564,0.001480637
10350952.4,18.33333333,0.2765,0.02840986,-10.49805839,3.7884317,0.001420684
10591561.5,18.33333333,0.4643,0.104445063,-9.807831028,3.860677289,0.001549523
11260453.5,18.33333333,0.711,0.047739723,-9.560132843,3.992872919,0.001507466
12052558.6,18.33333333,0.6583,0.071867214,-13.0991151,3.929128727,0.001489776
13095977.6,18.33333333,0.7035,0.03152414,-5.055717274,4.009824397,0.001452583
13157814.5,18.33333333,0.611,0.052456264,-9.220346424,3.923907248,0.001540302
13863853.4,18.33333333,0.7001,0.051210758,-8.114275096,3.987109324,0.001565994
19834815.3,18.33333333,0.7504,0.046554047,-9.074268226,4.011739448,0.001529582
20689202.3,18.33333333,0.411,0.047474944,-5.573309736,3.862380745,0.001582469
22590798.3,18.33333333,0.6825,0.018725273,-5.146959884,3.990258579,0.001605676
23545762.3,18.33333333,0.713,0.045586152,-9.741621653,3.982010406,0.001616628
23978179.4,18.33333333,0.2214,0.04703779,-10.30154025,3.723934146,0.001575656
24417650.2,18.33333333,0.782,0.040004506,-14.55387541,4.000522951,0.001660472
24418069.5,18.33333333,0.709,0.117158487,-14.99041203,3.954316011,0.001586093
24457639.5,18.33333333,0.2723,0.14485672,-21.15640358,3.700988539,0.001513843
24604311.5,18.33333333,0.6791,0.017210947,-9.248932292,3.978466797,0.001584885
27349379.4,18.33333333,0.673,0.065903292,-8.871434326,3.957275273,0.001615561
30226562.6,18.33333333,0.6386,0.18703738,-12.1576924,3.893241645,0.001686258
30745354.3,18.33333333,0.6811,0.039253711,-15.06032237,3.949922149,0.001667567
27086413.4,18.42755372,0.7758,0.091788176,-11.32367326,3.99760063,0.001582019
21803469.6,18.43157532,0.6556,0.157603417,-12.4822684,3.904592232,0.001481695
18014413.2,18.70695929,0.6773,0.017731199,-6.512495437,3.984029987,0.001538264
24321698.4,18.79390249,0.7598,0.065967363,-14.14718729,3.990555274,0.001584333
27900952.4,18.80749933,0.6303,0.144050275,-20.68659897,3.87131071,0.001494783
21730590.5,18.84905588,0.6741,0.054687367,-10.04478165,3.964637308,0.001493216
9013068.4,18.88888889,0.2221,0.041192903,-7.659676458,3.73850894,0.001449984
10266425.5,18.88888889,0.47,0.050709945,-8.917630987,3.870540823,0.001515835
10996168.4,18.88888889,0.6112,0.394424016,-37.71264727,3.763609615,0.001369822
11438663.6,18.88888889,0.7552,0.066935817,-9.093163104,4.005795559,0.001403592
12732678.1,18.88888889,0.7505,0.042180493,-5.655370412,4.023107408,0.001461962
18016945.3,18.88888889,0.6692,0.016999748,-6.947650316,3.973295095,0.00150965
18096108.3,18.88888889,0.7598,0.088612561,-11.33613925,3.990744604,0.001560962
19767864.6,18.88888889,0.7681,0.058795273,-8.83287763,4.010747889,0.001534191
19769732.5,18.88888889,0.697,0.058042417,-12.83863514,3.979164632,0.001454066
19842518.6,18.88888889,0.7057,0.033325571,-8.61984433,3.998072694,0.001515808
19909742.4,18.88888889,0.7784,0.091243669,-8.252678824,4.005997092,0.001569884
21197838.4,18.88888889,0.6754,0.071379705,-13.13255015,3.946335532,0.001511454
22325539.5,18.88888889,0.7229,0.086028126,-14.22647455,3.980114703,0.001459055
22610767.4,18.88888889,0.6703,0.017597728,-7.050314201,3.973160564,0.00159351
22959609.3,18.88888889,0.7718,0.072915103,-10.09898549,4.003357098,0.001615436
22961677.5,18.88888889,0.6985,0.095974155,-9.024344079,3.975584903,0.001497962
22967819.5,18.88888889,0.6585,0.100795218,-12.60718772,3.923611111,0.001524481
23635939.5,18.88888889,0.7196,0.111574765,-16.19851414,3.97299931,0.001470025
24235095.4,18.88888889,0.7825,0.093636711,-21.08226889,3.969631761,0.001548646
24266259.5,18.88888889,0.6896,0.060958504,-11.29558578,3.967571399,0.001520208
24323974.4,18.88888889,0.7044,0.03950232,-11.90016385,3.980660473,0.001522008
24437724.3,18.88888889,0.6625,0.341517076,-26.22086552,3.828951072,0.001519157
25444893.5,18.88888889,0.7789,0.094002817,-19.38037455,3.974776419,0.001541048
25627647.6,18.88888889,0.2442,0.02212722,-3.786630096,3.781864655,0.001459046
26158682.4,18.88888889,0.7096,0.237383305,-16.06878111,3.917807629,0.00148564
27099301.4,18.88888889,0.769,0.046584756,-6.604548216,4.021626171,0.00159367
27182612.4,18.88888889,0.6967,0.026853566,-5.108555407,3.998019627,0.001581204
27196145.3,18.88888889,0.635,0.108476244,-11.10539699,3.913633218,0.001610148
27352809.5,18.88888889,0.623,0.043573736,-7.739823121,3.937670562,0.001560071
27630607.5,18.88888889,0.8112,0.032125508,-7.5673482,4.027573416,0.001527899
27894157.5,18.88888889,0.6862,0.102726657,-19.2048803,3.92775003,0.001492413
28918396.3,18.88888889,0.6646,0.038974631,-11.40012661,3.959060961,0.001529016
28925719.5,18.88888889,0.6052,0.033249923,-11.53697343,3.923666559,0.001596896
28926210.4,18.88888889,0.5683,0.070424024,-10.96651774,3.903997989,0.001557921
28933542.3,18.88888889,0.3809,0.057974949,-12.94971169,3.824444115,0.001572436
29097087.3,18.88888889,0.7541,0.036809324,-13.6760581,4.000670188,0.001538105
29097822.3,18.88888889,0.7043,0.033465046,-8.06392628,4.001665529,0.001476342
30287769.2,18.88888889,0.7434,0.075376838,-13.60241329,3.987898868,0.001585751
25363832.6,18.89348501,0.585,0.095749702,-11.45829197,3.895379504,0.001530786
25462683.3,18.89693209,0.7591,0.074585512,-8.181944897,4.005415494,0.001523027
24459889.5,18.95783063,0.152,0.063842306,-15.07191192,3.627931913,0.00142165
11551612.6,19.0396032,0.7195,0.169135444,-17.17712666,3.947170532,0.001464481
9650238.5,19.05817917,0.7053,0.031137925,-9.002936548,3.991310062,0.001461747
26409152.3,19.1066299,0.3147,0.077955209,-10.03822455,3.797416466,0.001463417
23467250.4,19.17748669,0.7455,0.056691956,-9.012419919,4.008368775,0.001548791
27001420.4,19.21789421,0.3729,0.082496052,-16.15889779,3.803503678,0.00148843
26049417.4,19.22363936,0.7801,0.09134963,-14.07129508,3.991787319,0.0014994
25986223.4,19.2372362,0.6995,0.155482171,-16.28242097,3.931556698,0.0014864
9807226.4,19.37894979,0.6929,0.059517164,-10.71394579,3.972422597,0.001338192
8940546.6,19.44444444,0.3747,0.033498663,-5.569565368,3.85248386,0.001358478
9552807.2,19.44444444,0.662,0.069713772,-8.276296651,3.95175937,0.00137647
9651280.4,19.44444444,0.6832,0.013479813,-5.030257743,3.997143006,0.001386559
9672204.1,19.44444444,0.6687,0.036065346,-8.135999715,3.965594695,0.001408988
10610603.4,19.44444444,0.3779,0.09411084,-10.85365496,3.830479373,0.001374271
12058969.5,19.44444444,0.6996,0.047633166,-8.761822527,3.993988466,0.001384944
13103195.4,19.44444444,0.7723,0.074510918,-9.894497714,4.011797562,0.001475359
13340654.4,19.44444444,0.7413,0.022695283,-5.021627524,4.025782859,0.00140853
18098444.6,19.44444444,0.6817,0.081829178,-10.94576868,3.953786879,0.001439373
19911191.5,19.44444444,0.6859,0.032783304,-7.334578815,3.988983607,0.001430845
20419434.3,19.44444444,0.7344,0.04043141,-5.761554667,4.018000756,0.001463586
21987715.4,19.44444444,0.5425,0.066656964,-7.431529471,3.900094207,0.001440152
22068439.5,19.44444444,0.2754,0.03903709,-9.247153872,3.782828528,0.001458356
22267959.3,19.44444444,0.7569,0.06290219,-7.887322873,4.009966943,0.001560427
22281622.2,19.44444444,0.6763,0.084295123,-14.64489109,3.932187298,0.001477405
22778842.4,19.44444444,0.7567,0.097977334,-16.99673185,3.981431452,0.001519468
24062333.3,19.44444444,0.7068,0.048331485,-8.961883608,3.994068034,0.001504264
25551020.5,19.44444444,0.7044,0.250585212,-18.07323786,3.904231671,0.001419943
25790979.5,19.44444444,0.7474,0.057809044,-5.115009643,4.020075338,0.001412202
26429060.2,19.44444444,0.6815,0.060631279,-12.39360405,3.957892665,0.001420351
26513432.4,19.44444444,0.6851,0.029398659,-9.611651039,3.971528774,0.001543436
30290558.4,19.44444444,0.6868,0.076034325,-11.19325497,3.959680256,0.001494776
21302856.4,19.44540197,0.6984,0.084624019,-10.37903704,3.972777418,0.001385088
10277497.4,19.45191313,0.7971,0.039186696,-5.140570787,4.032751123,0.001438808
9654745.3,19.48849056,0.6793,0.031193163,-7.139224796,3.985374873,0.001360395
22276017.4,19.53100463,0.7067,0.044940651,-14.13030175,3.972588596,0.001533497
13867279.5,19.58309395,0.697,0.056604742,-20.24428337,3.949217659,0.001467929
17927867.4,19.77402428,0.7205,0.05375956,-12.28125682,3.987673228,0.001364068
22331374.5,19.78857865,0.6702,0.106152959,-13.02140848,3.937262762,0.001455011
27119740.5,19.80562258,0.6032,0.053460138,-10.78373498,3.913722242,0.001570662
27864004.6,19.85637137,0.4971,0.135065513,-15.48200714,3.839122673,0.001394976
9733886.4,19.97816845,0.7686,0.075904129,-6.600377773,4.016121643,0.001435928
8942246.5,20,0.3809,0.070023021,-14.53425327,3.821256423,0.001370503
9808418.4,20,0.6586,0.04681157,-8.012275773,3.960773179,0.001347496
10070671.5,20,0.3727,0.063705202,-9.470597453,3.838845903,0.001232502
10072637.1,20,0.399,0.044960998,-7.116936831,3.854295032,0.001309864
17916144.3,20,0.7534,0.049082899,-4.728481478,4.025930905,0.001352701
17929938.5,20,0.6872,0.037936116,-5.74346175,3.989904605,0.001286386
18186779.5,20,0.7582,0.071121852,-13.8215073,3.992890066,0.001420611
18208890.5,20,0.6809,0.08179381,-12.19595354,3.955495747,0.001264822
19858329.3,20,0.7404,0.041835625,-7.134136141,4.014510604,0.001493415
21206756.4,20,0.7017,0.057704798,-9.506525694,3.984363747,0.001413461
23474048.3,20,0.6777,0.045585199,-6.615880007,3.981128297,0.001392402
24066408.3,20,0.6765,0.031419724,-6.259282968,3.97842513,0.001456128
25794445.3,20,0.6971,0.021097758,-8.062368932,3.996505933,0.001374674
25992895.4,20,0.5877,0.196802956,-17.30039456,3.861031728,0.001389418
26497609.4,20,0.7775,0.045111087,-6.123005085,4.022949895,0.001502551
26504310.4,20,0.7119,0.062065466,-14.41582826,3.97576415,0.001494167
27002888.4,20,0.2969,0.017894856,-7.895368421,3.809441296,0.00131148
27282165.5,20,0.6852,0.099602323,-9.139810687,3.94303106,0.001523722
27702738.5,20,0.6747,0.044360782,-6.1087497,3.974703624,0.001386914
27866549.5,20,0.3355,0.056204433,-10.64656236,3.81603216,0.001401173
30294991.4,20,0.6552,0.066233608,-7.052803145,3.948390015,0.001451798
19988411.5,20.01244781,0.6778,0.045380995,-7.927316082,3.975634543,0.001330333
20435718.4,20.06530315,0.71,0.0477238,-8.733688799,3.984464268,0.001391243
13867869.2,20.12045655,0.6613,0.046631408,-13.34198423,3.945383811,0.001325281
25388918.4,20.21525145,0.6437,0.311717536,-27.71659466,3.824444823,0.001387049
10075898.2,20.25910606,0.2882,0.043706955,-9.493693055,3.791074807,0.0012458
23643226.3,20.27768203,0.6729,0.075439893,-10.01858337,3.948276014,0.001402053
10668361.5,20.31923858,0.5488,0.041106977,-8.597012596,3.905901485,0.001366666
21211719.4,20.3439427,0.6791,0.202505117,-20.79250864,3.89588337,0.001351665
21128635.3,20.45539852,0.7031,0.017610692,-7.299820198,4.001646689,0.001454686
21746204.4,20.45807959,0.6659,0.094591898,-9.188181449,3.943237442,0.001349024
8944302.5,20.55555556,0.3194,0.03545061,-9.397299969,3.815275718,0.001280355
9459566.4,20.55555556,0.4252,0.018007961,-4.497202299,3.87793908,0.001219588
9471730.5,20.55555556,0.3983,0.053783418,-6.426247142,3.855863406,0.001303946
10088548.5,20.55555556,0.6831,0.035115054,-7.883156522,3.986163768,0.001241808
10749808.4,20.55555556,0.6903,0.04199789,-7.93252967,3.992823158,0.001182732
11556211.3,20.55555556,0.6356,0.312013342,-19.67220957,3.847380926,0.001300654
12768202.4,20.55555556,0.7861,0.081971602,-14.29501495,3.990872255,0.001415597
12779243.4,20.55555556,0.6973,0.036080061,-7.640014935,3.989400747,0.001413056
13110307.5,20.55555556,0.7059,0.025718862,-5.530547041,4.004896251,0.001384515
13113123.3,20.55555556,0.6892,0.022680256,-6.921010892,3.994790674,0.001348159
13707683.4,20.55555556,0.7803,0.09163247,-10.10651691,4.010522772,0.001389418
17764687.2,20.55555556,0.7603,0.495270109,-23.87801061,3.866152645,0.001149834
18041487.6,20.55555556,0.7689,0.053991694,-8.202649776,4.019496081,0.001314804
18188810.5,20.55555556,0.7128,0.055004203,-10.69139613,3.979841146,0.001350514
18689210.3,20.55555556,0.6696,0.258368739,-12.55100979,3.896858262,0.001337258
19917295.3,20.55555556,0.7514,0.050288033,-6.674227047,4.022404414,0.001378928
20088115.4,20.55555556,0.7658,0.080117028,-15.56168276,3.987378502,0.001410016
20521309.4,20.55555556,0.7652,0.080288421,-12.99057015,3.997115707,0.001407318
21147736.4,20.55555556,0.7545,0.078158974,-14.31849157,3.987500272,0.001409723
22417848.3,20.55555556,0.2594,0.042579034,-6.643094375,3.785137996,0.001310554
22879322.5,20.55555556,0.701,0.022846574,-9.049131019,4.000174692,0.00135788
22880143.5,20.55555556,0.6875,0.056203056,-13.21408876,3.971244748,0.001309458
23395175.4,20.55555556,0.7509,0.059051844,-15.62797816,3.994052184,0.001433119
23651404.3,20.55555556,0.6156,0.088274407,-7.346868771,3.92779485,0.001395581
24133343.3,20.55555556,0.4246,0.027590722,-9.849466158,3.862087703,0.001351054
24133860.3,20.55555556,0.4212,0.23848732,-17.81213827,3.767142035,0.001381366
26424102.4,20.55555556,0.6907,0.02029064,-5.588864469,4.00333413,0.001376418
22782940.4,20.62181623,0.6834,0.077996028,-10.16373646,3.96319542,0.001441181
21156048.3,20.64211575,0.6878,0.040908789,-11.83995946,3.973466591,0.001353064
13011106.4,20.67505458,0.5807,0.020965645,-6.640046852,3.928838946,0.001325572
13418796.4,20.72101574,0.6737,0.01992374,-8.111172756,3.977012855,0.001310567
22165917.4,20.80470336,0.6762,0.081991442,-10.68682072,3.952217795,0.001330297
23575908.4,20.87824122,0.6902,0.048398616,-13.64100048,3.964056604,0.001409357
22412249.4,20.92535141,0.3003,0.041665631,-5.702111544,3.81542377,0.001316158
13869919.3,21.03259412,0.6454,0.102236205,-22.52570183,3.902604462,0.001338895
9027900.4,21.11111111,0.7402,0.33327688,-11.391612,3.91549155,0.001164414
10739706.5,21.11111111,0.7514,0.06790868,-10.23955114,4.002239807,0.00124831
12659452.5,21.11111111,0.3576,0.017892031,-6.200428978,3.847821186,0.001241318
12660979.4,21.11111111,0.3265,0.037192289,-10.02817228,3.820967246,0.001221934
13116145.3,21.11111111,0.6735,0.021528208,-6.00573814,3.982627185,0.001296721
13118290.3,21.11111111,0.6653,0.031617796,-9.384309274,3.965104948,0.00127677
13119988.5,21.11111111,0.6568,0.036102197,-6.878401452,3.96148493,0.001298628
13419552.4,21.11111111,0.6608,0.041330435,-7.757893315,3.965779203,0.001239127
13716394.4,21.11111111,0.6967,0.042409378,-8.053799257,3.996648964,0.001215325
13950379.3,21.11111111,0.7164,0.028376431,-5.292810597,4.015052879,0.001294637
17311209.5,21.11111111,0.7511,0.042572882,-6.084841862,4.0244928,0.00129721
20001717.6,21.11111111,0.7716,0.090848006,-11.9482449,3.996300557,0.001334018
20523182.3,21.11111111,0.6971,0.057568737,-9.46444144,3.983390526,0.0012975
21030335.3,21.11111111,0.7347,0.043888397,-7.436239578,4.016745954,0.001281372
21214196.5,21.11111111,0.5749,0.221830007,-21.14790598,3.857608696,0.001192847
21826117.2,21.11111111,0.7112,0.047115997,-7.875618858,3.999593684,0.001321599
21997102.5,21.11111111,0.7655,0.061266917,-4.56521124,4.028192839,0.001356012
22199561.4,21.11111111,0.6823,0.039254666,-8.502230488,3.981606707,0.001301663
22788359.4,21.11111111,0.6491,0.036098946,-4.984423287,3.962375379,0.001335137
23126993.3,21.11111111,0.7095,0.037756732,-7.906321144,4.006611905,0.001244259
24075782.4,21.11111111,0.7539,0.091736529,-12.16513343,4.002152099,0.001314409
22852892.4,21.14060286,0.7891,0.078599082,-15.19522212,4.00053256,0.001269418
9128325.4,21.19230917,0.5729,0.047569922,-6.83739542,3.916164769,0.001269873
17322935.4,21.34570455,0.7588,0.017466533,-5.51385229,4.027581979,0.001364063
22854971.3,21.49756789,0.704,0.033668317,-9.714647393,3.992056317,0.001267202
23139713.3,21.4979509,0.6704,0.075636435,-7.997979271,3.954620729,0.001280856
13362223.4,21.56823318,0.6978,0.015315159,-5.612815019,4.007962452,0.001246017
8539263.1,21.66666667,0.7147,0.249405044,-20.81223259,3.91811752,0.001147593
8956717.3,21.66666667,0.3064,0.060914944,-8.730351759,3.808085589,0.001222908
12166051.4,21.66666667,0.715,0.358471703,-31.17648571,3.867733215,0.001096968
12230631.9,21.66666667,0.7766,0.039174518,-6.707989971,4.028268625,0.00121876
13870885.4,21.66666667,0.5586,0.067372392,-12.19882195,3.901124498,0.001233738
16964281.4,21.66666667,0.7159,0.028474817,-5.32376722,4.018221065,0.001254069
17324945.3,21.66666667,0.7121,0.023078777,-6.36997261,4.01278262,0.001316056
19137991.3,21.66666667,0.7689,0.259679527,-22.69476608,3.932484721,0.001214069
20347124.5,21.66666667,0.7559,0.063272641,-10.96342036,4.003066822,0.001260688
20353522.6,21.66666667,0.6851,0.028970479,-6.074247283,3.996675722,0.001198792
20605704.5,21.66666667,0.6739,0.048412765,-9.198696294,3.970653867,0.001271835
21751547.3,21.66666667,0.7364,0.064080025,-11.34683942,3.998075616,0.001316033
21759837.3,21.66666667,0.6852,0.061250344,-8.414306575,3.976852857,0.001218518
22000716.3,21.66666667,0.6974,0.016338684,-6.533450803,4.006515365,0.001288943
22002843.3,21.66666667,0.6908,0.014644612,-4.71380363,4.008027021,0.001263255
22357487.2,21.66666667,0.4821,0.010463388,-1.841957672,3.904982551,0.001269817
22358659.4,21.66666667,0.4523,0.163757065,-11.17395133,3.839679561,0.001267736
24079176.3,21.66666667,0.6863,0.073027118,-7.114207155,3.977373841,0.001239704
24101654.3,21.66666667,0.7491,0.386979077,-27.68327442,3.894900839,0.001202522
24176919.4,21.66666667,0.6872,0.107866076,-12.77969795,3.951174404,0.001277391
24349927.4,21.66666667,0.7884,0.037288692,-13.73460909,4.012703631,0.001249784
10764058.4,21.66839021,0.7675,0.077087151,-8.510837502,4.01224106,0.001246322
17396308.5,21.70439312,0.6704,0.031993552,-5.772660139,3.977635149,0.001224638
20004131.4,21.81584894,0.6919,0.051575302,-10.43202922,3.977855404,0.001233084
24343477.3,21.84955379,0.6868,0.033201232,-13.97495753,3.976980695,0.001216745
13954425.4,21.96886131,0.7465,0.039682013,-9.788134046,4.011653307,0.001244973
22017939.4,22.08050864,0.4576,0.099671771,-13.53980142,3.847303449,0.001243403
12832798.6,22.13968363,0.3507,0.044265378,-6.400522831,3.844282397,0.001175472
17330456.4,22.16974989,0.6763,0.057009784,-7.368982647,3.97393163,0.001200215
8961520.3,22.22222222,0.2663,0.020986416,-6.599621567,3.793289929,0.001165355
9143273.4,22.22222222,0.7577,0.353094597,-32.52343793,3.873868847,0.001092052
11009952.4,22.22222222,0.7165,0.022617655,-5.5548,4.017700518,0.001140041
11015366.5,22.22222222,0.6827,0.075357242,-9.038611469,3.975471327,0.001129206
11889948.4,22.22222222,0.3246,0.034336811,-6.257021354,3.83501638,0.001121296
12158516.4,22.22222222,0.7669,0.054889051,-6.481152991,4.025118052,0.001180015
13295415.4,22.22222222,0.3504,0.0229109,-7.040677966,3.848329857,0.001131436
